first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased,weekly_first_dose,weekly_second_dose,weekly_third_dose,weekly_fourth_dose
17/10/2021,23/10/2021,25-29,לא ידוע,513,7,0,7,7,28,0
17/10/2021,23/10/2021,30-34,זכר,17570,154,0,762,402,4096,0
17/10/2021,23/10/2021,30-34,נקבה,26826,284,0,763,434,3850,0
17/10/2021,23/10/2021,30-34,לא ידוע,534,7,0,7,7,22,0
17/10/2021,23/10/2021,35-39,זכר,17397,156,0,589,333,3436,0
17/10/2021,23/10/2021,35-39,לא ידוע,473,7,0,,7,21,0
17/10/2021,23/10/2021,35-39,נקבה,25891,274,0,579,348,3232,0
17/10/2021,23/10/2021,40-44,לא ידוע,470,7,0,7,7,18,0
17/10/2021,23/10/2021,40-44,נקבה,23766,207,0,477,321,2537,0
17/10/2021,23/10/2021,40-44,זכר,16283,145,0,478,254,2625,0
17/10/2021,23/10/2021,45-49,לא ידוע,458,7,0,7,7,7,0
17/10/2021,23/10/2021,45-49,נקבה,21557,142,0,399,252,2195,0
17/10/2021,23/10/2021,45-49,זכר,15025,104,7,371,235,2085,0
17/10/2021,23/10/2021,50-54,זכר,11989,62,7,296,182,1552,0
17/10/2021,23/10/2021,50-54,נקבה,17438,84,7,327,182,1640,0
17/10/2021,23/10/2021,50-54,לא ידוע,434,7,0,7,,7,0
17/10/2021,23/10/2021,55-59,זכר,9512,39,7,220,131,1074,0
17/10/2021,23/10/2021,55-59,לא ידוע,429,0,0,7,7,7,0
17/10/2021,23/10/2021,55-59,נקבה,14449,65,7,243,158,1255,0
17/10/2021,23/10/2021,60-64,לא ידוע,370,7,0,,,7,0
17/10/2021,23/10/2021,60-64,זכר,8254,38,7,149,119,743,0
17/10/2021,23/10/2021,60-64,נקבה,12743,64,7,176,145,981,0
17/10/2021,23/10/2021,65-69,נקבה,10310,36,7,136,99,716,0
17/10/2021,23/10/2021,65-69,זכר,7135,20,7,93,77,501,0
17/10/2021,23/10/2021,65-69,לא ידוע,371,7,0,,,7,0
17/10/2021,23/10/2021,70-74,לא ידוע,265,0,0,7,,,0
17/10/2021,23/10/2021,70-74,זכר,5833,33,7,70,69,392,0
17/10/2021,23/10/2021,70-74,נקבה,7995,23,7,89,102,592,0
17/10/2021,23/10/2021,75-79,זכר,3123,20,7,32,43,222,0
17/10/2021,23/10/2021,75-79,נקבה,4242,22,7,59,64,413,0
17/10/2021,23/10/2021,75-79,לא ידוע,160,0,0,,,7,0
17/10/2021,23/10/2021,80+,זכר,4404,23,7,55,52,385,0
17/10/2021,23/10/2021,80+,נקבה,9046,32,7,115,106,830,0
17/10/2021,23/10/2021,80+,לא ידוע,123,0,0,7,,7,0
24/10/2021,30/10/2021,0-19,זכר,97734,1391,0,2185,3652,2880,0
24/10/2021,30/10/2021,0-19,לא ידוע,1736,26,0,50,114,7,0
24/10/2021,30/10/2021,0-19,נקבה,89434,1364,0,2374,3598,2874,0
24/10/2021,30/10/2021,20-24,זכר,14418,55,7,939,640,4017,0
24/10/2021,30/10/2021,20-24,לא ידוע,513,7,0,7,7,38,0
24/10/2021,30/10/2021,20-24,נקבה,21954,140,7,947,626,3904,0
24/10/2021,30/10/2021,25-29,זכר,15589,84,0,747,481,3609,0
24/10/2021,30/10/2021,25-29,נקבה,23975,142,0,752,547,3238,0
24/10/2021,30/10/2021,25-29,לא ידוע,521,7,0,7,7,29,0
24/10/2021,30/10/2021,30-34,זכר,16436,81,7,544,427,3200,0
24/10/2021,30/10/2021,30-34,נקבה,24609,208,0,587,502,3097,0
24/10/2021,30/10/2021,30-34,לא ידוע,628,7,0,7,7,32,0
24/10/2021,30/10/2021,35-39,זכר,16333,94,0,504,349,2665,0
24/10/2021,30/10/2021,35-39,לא ידוע,528,7,0,7,7,25,0
24/10/2021,30/10/2021,35-39,נקבה,23473,169,0,484,407,2584,0
24/10/2021,30/10/2021,40-44,לא ידוע,523,7,0,7,7,16,0
24/10/2021,30/10/2021,40-44,נקבה,22031,161,0,389,316,1994,0
24/10/2021,30/10/2021,40-44,זכר,15206,99,7,416,286,2029,0
24/10/2021,30/10/2021,45-49,לא ידוע,506,7,0,,7,7,0
24/10/2021,30/10/2021,45-49,נקבה,20245,97,0,366,278,1723,0
24/10/2021,30/10/2021,45-49,זכר,14161,79,0,366,268,1682,0
24/10/2021,30/10/2021,50-54,זכר,11528,35,7,283,248,1224,0
24/10/2021,30/10/2021,50-54,נקבה,17400,53,7,270,230,1322,0
24/10/2021,30/10/2021,50-54,לא ידוע,499,7,0,,7,7,0
24/10/2021,30/10/2021,55-59,זכר,9269,36,7,192,156,943,0
24/10/2021,30/10/2021,55-59,לא ידוע,419,0,0,7,7,7,0
24/10/2021,30/10/2021,55-59,נקבה,14450,61,7,213,164,1005,0
24/10/2021,30/10/2021,60-64,לא ידוע,435,7,0,7,7,7,0
24/10/2021,30/10/2021,60-64,זכר,8324,32,7,132,130,593,0
24/10/2021,30/10/2021,60-64,נקבה,12832,38,7,145,165,832,0
24/10/2021,30/10/2021,65-69,נקבה,10133,35,7,102,118,664,0
24/10/2021,30/10/2021,65-69,זכר,7018,17,7,99,93,415,0
24/10/2021,30/10/2021,65-69,לא ידוע,376,0,0,,7,7,0
24/10/2021,30/10/2021,70-74,לא ידוע,303,7,0,,,7,0
24/10/2021,30/10/2021,70-74,זכר,5643,15,7,54,79,335,0
24/10/2021,30/10/2021,70-74,נקבה,8032,22,7,91,85,542,0
24/10/2021,30/10/2021,75-79,זכר,3145,7,7,39,37,202,0
24/10/2021,30/10/2021,75-79,נקבה,4211,7,7,48,48,328,0
24/10/2021,30/10/2021,75-79,לא ידוע,156,0,0,,,7,0
24/10/2021,30/10/2021,80+,זכר,4219,7,7,48,77,322,0
24/10/2021,30/10/2021,80+,נקבה,8888,23,7,134,151,692,0
24/10/2021,30/10/2021,80+,לא ידוע,149,0,0,7,,,0
31/10/2021,06/11/2021,0-19,זכר,89339,1038,0,1663,2508,2433,0
31/10/2021,06/11/2021,0-19,לא ידוע,1601,20,0,18,61,16,0
31/10/2021,06/11/2021,0-19,נקבה,79919,1028,0,1693,2654,2365,0
31/10/2021,06/11/2021,20-24,זכר,12843,63,0,925,776,3287,0
31/10/2021,06/11/2021,20-24,לא ידוע,621,7,0,7,7,58,0
31/10/2021,06/11/2021,20-24,נקבה,19977,105,0,794,626,2871,0
31/10/2021,06/11/2021,25-29,זכר,14593,71,0,714,561,2865,0
31/10/2021,06/11/2021,25-29,נקבה,22498,139,0,627,560,2640,0
31/10/2021,06/11/2021,25-29,לא ידוע,726,7,0,7,7,38,0
31/10/2021,06/11/2021,30-34,זכר,16050,88,0,584,494,2464,0
31/10/2021,06/11/2021,30-34,נקבה,23023,149,0,486,457,2461,0
31/10/2021,06/11/2021,30-34,לא ידוע,793,7,0,7,7,29,0
31/10/2021,06/11/2021,35-39,זכר,15631,109,7,407,397,2039,0
31/10/2021,06/11/2021,35-39,לא ידוע,695,0,0,,7,29,0
31/10/2021,06/11/2021,35-39,נקבה,21896,142,0,369,369,1962,0
31/10/2021,06/11/2021,40-44,לא ידוע,614,7,0,,7,17,0
31/10/2021,06/11/2021,40-44,נקבה,20443,115,0,318,305,1459,0
31/10/2021,06/11/2021,40-44,זכר,14751,99,7,366,332,1587,0
31/10/2021,06/11/2021,45-49,לא ידוע,593,7,0,7,7,7,0
31/10/2021,06/11/2021,45-49,נקבה,19433,75,7,266,298,1272,0
31/10/2021,06/11/2021,45-49,זכר,13921,97,0,274,310,1267,0
31/10/2021,06/11/2021,50-54,זכר,11262,55,7,198,229,938,0
31/10/2021,06/11/2021,50-54,נקבה,16445,50,0,225,224,1061,0
31/10/2021,06/11/2021,50-54,לא ידוע,663,7,0,,,7,0
31/10/2021,06/11/2021,55-59,זכר,8999,36,7,141,177,715,0
31/10/2021,06/11/2021,55-59,לא ידוע,514,7,0,,7,15,0
31/10/2021,06/11/2021,55-59,נקבה,13758,28,0,176,196,803,0
31/10/2021,06/11/2021,60-64,לא ידוע,503,7,0,7,7,7,0
31/10/2021,06/11/2021,60-64,זכר,7867,19,7,125,114,470,0
31/10/2021,06/11/2021,60-64,נקבה,12341,42,7,106,152,576,0
31/10/2021,06/11/2021,65-69,נקבה,9831,19,7,96,128,494,0
31/10/2021,06/11/2021,65-69,זכר,6767,7,7,70,110,310,0
31/10/2021,06/11/2021,65-69,לא ידוע,429,7,0,,7,7,0
31/10/2021,06/11/2021,70-74,לא ידוע,377,0,0,,7,7,0
31/10/2021,06/11/2021,70-74,זכר,5284,15,7,63,55,238,0
31/10/2021,06/11/2021,70-74,נקבה,7518,26,7,57,90,361,0
31/10/2021,06/11/2021,75-79,זכר,2733,7,7,23,47,149,0
31/10/2021,06/11/2021,75-79,נקבה,3875,7,7,52,62,236,0
31/10/2021,06/11/2021,75-79,לא ידוע,186,0,0,,,7,0
31/10/2021,06/11/2021,80+,זכר,3928,7,7,39,59,199,0
31/10/2021,06/11/2021,80+,נקבה,7889,19,7,88,93,502,0
31/10/2021,06/11/2021,80+,לא ידוע,153,7,0,,,7,0
07/11/2021,13/11/2021,0-19,זכר,88600,953,0,1289,1724,2078,0
07/11/2021,13/11/2021,0-19,לא ידוע,1473,24,0,7,43,7,0
07/11/2021,13/11/2021,0-19,נקבה,79589,937,0,1347,1807,1957,0
07/11/2021,13/11/2021,20-24,זכר,12455,48,0,641,578,2567,0
07/11/2021,13/11/2021,20-24,לא ידוע,649,7,0,7,7,65,0
07/11/2021,13/11/2021,20-24,נקבה,19142,77,0,547,520,2206,0
07/11/2021,13/11/2021,25-29,זכר,14196,49,0,526,541,2332,0
07/11/2021,13/11/2021,25-29,נקבה,21910,94,0,513,466,2175,0
07/11/2021,13/11/2021,25-29,לא ידוע,868,7,0,7,7,46,0
07/11/2021,13/11/2021,30-34,זכר,15520,58,0,448,430,2061,0
07/11/2021,13/11/2021,30-34,נקבה,22924,122,0,409,365,1976,0
07/11/2021,13/11/2021,30-34,לא ידוע,931,7,0,7,7,52,0
07/11/2021,13/11/2021,35-39,זכר,16109,56,0,325,335,1679,0
07/11/2021,13/11/2021,35-39,לא ידוע,894,7,0,7,7,31,0
07/11/2021,13/11/2021,35-39,נקבה,22132,117,0,271,292,1629,0
07/11/2021,13/11/2021,40-44,לא ידוע,805,0,0,,7,33,0
07/11/2021,13/11/2021,40-44,נקבה,20951,86,0,258,237,1245,0
07/11/2021,13/11/2021,40-44,זכר,14969,55,7,292,305,1280,0
07/11/2021,13/11/2021,45-49,לא ידוע,900,7,0,,7,26,0
07/11/2021,13/11/2021,45-49,נקבה,19227,58,0,198,211,1049,0
07/11/2021,13/11/2021,45-49,זכר,14534,57,0,231,226,1007,0
07/11/2021,13/11/2021,50-54,זכר,11644,28,7,157,192,740,0
07/11/2021,13/11/2021,50-54,נקבה,16632,36,7,163,198,826,0
07/11/2021,13/11/2021,50-54,לא ידוע,900,0,0,7,7,15,0
07/11/2021,13/11/2021,55-59,זכר,9373,18,0,129,143,518,0
07/11/2021,13/11/2021,55-59,לא ידוע,853,0,0,7,7,7,0
07/11/2021,13/11/2021,55-59,נקבה,14098,22,0,109,140,615,0
07/11/2021,13/11/2021,60-64,לא ידוע,735,0,0,,,7,0
07/11/2021,13/11/2021,60-64,זכר,7985,17,7,91,106,362,0
07/11/2021,13/11/2021,60-64,נקבה,12522,33,7,99,122,497,0
07/11/2021,13/11/2021,65-69,נקבה,9938,26,0,56,108,368,0
07/11/2021,13/11/2021,65-69,זכר,6724,21,7,57,71,234,0
07/11/2021,13/11/2021,65-69,לא ידוע,607,7,0,7,,7,0
07/11/2021,13/11/2021,70-74,לא ידוע,459,7,0,,,7,0
07/11/2021,13/11/2021,70-74,זכר,5408,7,0,34,54,175,0
07/11/2021,13/11/2021,70-74,נקבה,7527,16,7,52,68,314,0
07/11/2021,13/11/2021,75-79,זכר,2771,7,7,7,29,122,0
07/11/2021,13/11/2021,75-79,נקבה,3992,7,7,37,48,215,0
07/11/2021,13/11/2021,75-79,לא ידוע,238,0,0,,,7,0
07/11/2021,13/11/2021,80+,זכר,3912,7,7,19,43,192,0
07/11/2021,13/11/2021,80+,נקבה,7858,7,7,77,100,395,0
07/11/2021,13/11/2021,80+,לא ידוע,207,0,0,,,7,0
14/11/2021,20/11/2021,0-19,זכר,86830,972,0,1229,1670,1792,0
14/11/2021,20/11/2021,0-19,לא ידוע,1605,31,0,7,40,7,0
14/11/2021,20/11/2021,0-19,נקבה,79080,946,0,1167,1682,1862,0
14/11/2021,20/11/2021,20-24,זכר,11737,42,0,579,562,2176,0
14/11/2021,20/11/2021,20-24,לא ידוע,668,7,0,7,7,46,0
14/11/2021,20/11/2021,20-24,נקבה,18104,82,0,504,482,1807,0
14/11/2021,20/11/2021,25-29,זכר,13400,52,0,492,459,1912,0
14/11/2021,20/11/2021,25-29,נקבה,20660,98,0,399,436,1691,0
14/11/2021,20/11/2021,25-29,לא ידוע,842,7,0,,7,52,0
14/11/2021,20/11/2021,30-34,זכר,14748,64,0,384,398,1618,0
14/11/2021,20/11/2021,30-34,נקבה,21640,102,0,356,318,1741,0
14/11/2021,20/11/2021,30-34,לא ידוע,865,7,0,,7,52,0
14/11/2021,20/11/2021,35-39,זכר,15179,69,0,309,275,1365,0
14/11/2021,20/11/2021,35-39,לא ידוע,829,7,0,7,7,39,0
14/11/2021,20/11/2021,35-39,נקבה,21471,111,0,240,232,1318,0
14/11/2021,20/11/2021,40-44,לא ידוע,724,7,0,7,7,25,0
14/11/2021,20/11/2021,40-44,נקבה,20444,107,0,210,207,1063,0
14/11/2021,20/11/2021,40-44,זכר,14652,70,0,237,259,1048,0
14/11/2021,20/11/2021,45-49,לא ידוע,739,7,0,,7,18,0
14/11/2021,20/11/2021,45-49,נקבה,19345,59,7,179,198,919,0
14/11/2021,20/11/2021,45-49,זכר,13794,43,0,182,229,935,0
14/11/2021,20/11/2021,50-54,זכר,11299,32,7,147,173,637,0
14/11/2021,20/11/2021,50-54,נקבה,16604,36,0,128,161,699,0
14/11/2021,20/11/2021,50-54,לא ידוע,713,0,0,7,7,7,0
14/11/2021,20/11/2021,55-59,זכר,9050,20,0,106,141,420,0
14/11/2021,20/11/2021,55-59,לא ידוע,730,7,0,,,7,0
14/11/2021,20/11/2021,55-59,נקבה,13812,29,0,97,126,562,0
14/11/2021,20/11/2021,60-64,לא ידוע,613,7,0,,7,7,0
14/11/2021,20/11/2021,60-64,זכר,7897,18,7,78,90,319,0
14/11/2021,20/11/2021,60-64,נקבה,12538,26,7,72,103,422,0
14/11/2021,20/11/2021,65-69,נקבה,9975,24,7,63,71,369,0
14/11/2021,20/11/2021,65-69,זכר,6655,15,7,40,72,201,0
14/11/2021,20/11/2021,65-69,לא ידוע,537,7,0,,,7,0
14/11/2021,20/11/2021,70-74,לא ידוע,418,0,0,7,7,7,0
14/11/2021,20/11/2021,70-74,זכר,5359,7,0,24,44,156,0
14/11/2021,20/11/2021,70-74,נקבה,7495,28,0,50,76,261,0
14/11/2021,20/11/2021,75-79,זכר,2800,7,7,18,30,112,0
14/11/2021,20/11/2021,75-79,נקבה,3861,7,7,31,49,162,0
14/11/2021,20/11/2021,75-79,לא ידוע,222,0,0,7,7,7,0
14/11/2021,20/11/2021,80+,זכר,3918,7,7,27,44,121,0
14/11/2021,20/11/2021,80+,נקבה,7561,7,7,63,105,265,0
14/11/2021,20/11/2021,80+,לא ידוע,167,7,0,,7,7,0
21/11/2021,27/11/2021,0-19,זכר,102452,1125,0,18495,1423,1802,0
21/11/2021,27/11/2021,0-19,לא ידוע,1734,24,0,51,38,23,0
21/11/2021,27/11/2021,0-19,נקבה,93743,1131,0,17590,1804,1767,0
21/11/2021,27/11/2021,20-24,זכר,11929,41,0,506,567,2013,0
21/11/2021,27/11/2021,20-24,לא ידוע,648,7,0,7,7,69,0
21/11/2021,27/11/2021,20-24,נקבה,18810,65,0,431,398,1646,0
21/11/2021,27/11/2021,25-29,זכר,13563,57,0,516,482,1830,0
21/11/2021,27/11/2021,25-29,נקבה,21570,100,0,360,371,1616,0
21/11/2021,27/11/2021,25-29,לא ידוע,904,7,0,7,7,55,0
21/11/2021,27/11/2021,30-34,זכר,14949,48,0,357,392,1561,0
21/11/2021,27/11/2021,30-34,נקבה,22854,103,0,306,325,1724,0
21/11/2021,27/11/2021,30-34,לא ידוע,918,7,0,,7,60,0
21/11/2021,27/11/2021,35-39,זכר,15441,87,7,312,268,1429,0
21/11/2021,27/11/2021,35-39,לא ידוע,882,7,0,7,7,36,0
21/11/2021,27/11/2021,35-39,נקבה,22695,139,0,266,251,1370,0
21/11/2021,27/11/2021,40-44,לא ידוע,853,7,0,,7,24,0
21/11/2021,27/11/2021,40-44,נקבה,21950,112,0,204,236,1021,0
21/11/2021,27/11/2021,40-44,זכר,15189,71,0,237,256,1090,0
21/11/2021,27/11/2021,45-49,לא ידוע,854,0,0,,7,17,0
21/11/2021,27/11/2021,45-49,נקבה,21007,85,0,177,216,926,0
21/11/2021,27/11/2021,45-49,זכר,14796,54,0,182,237,926,0
21/11/2021,27/11/2021,50-54,זכר,11967,41,0,135,183,639,0
21/11/2021,27/11/2021,50-54,נקבה,17734,48,0,139,176,684,0
21/11/2021,27/11/2021,50-54,לא ידוע,774,7,0,7,,7,0
21/11/2021,27/11/2021,55-59,זכר,9527,18,0,97,140,443,0
21/11/2021,27/11/2021,55-59,לא ידוע,675,7,0,,7,7,0
21/11/2021,27/11/2021,55-59,נקבה,14306,33,7,97,125,481,0
21/11/2021,27/11/2021,60-64,לא ידוע,551,7,0,7,7,7,0
21/11/2021,27/11/2021,60-64,זכר,8067,18,7,79,91,299,0
21/11/2021,27/11/2021,60-64,נקבה,12630,28,7,64,98,394,0
21/11/2021,27/11/2021,65-69,נקבה,9776,21,7,55,98,302,0
21/11/2021,27/11/2021,65-69,זכר,6800,19,7,44,57,223,0
21/11/2021,27/11/2021,65-69,לא ידוע,521,0,0,,7,7,0
21/11/2021,27/11/2021,70-74,לא ידוע,411,7,0,,,7,0
21/11/2021,27/11/2021,70-74,זכר,5310,7,0,34,47,142,0
21/11/2021,27/11/2021,70-74,נקבה,7508,7,7,49,60,250,0
21/11/2021,27/11/2021,75-79,זכר,2676,7,7,20,31,77,0
21/11/2021,27/11/2021,75-79,נקבה,3879,7,0,28,35,147,0
21/11/2021,27/11/2021,75-79,לא ידוע,199,0,0,,,7,0
21/11/2021,27/11/2021,80+,זכר,3869,15,7,24,47,131,0
21/11/2021,27/11/2021,80+,נקבה,7985,15,7,58,97,233,0
21/11/2021,27/11/2021,80+,לא ידוע,154,0,0,,,7,0
28/11/2021,04/12/2021,0-19,זכר,125070,1173,0,26847,1187,2720,0
28/11/2021,04/12/2021,0-19,לא ידוע,1197,18,0,118,7,24,0
28/11/2021,04/12/2021,0-19,נקבה,116046,1134,0,24743,1147,2421,0
28/11/2021,04/12/2021,20-24,זכר,15245,47,0,410,430,1667,0
28/11/2021,04/12/2021,20-24,לא ידוע,406,7,0,,7,65,0
28/11/2021,04/12/2021,20-24,נקבה,22317,82,0,330,354,1422,0
28/11/2021,04/12/2021,25-29,זכר,15390,49,0,360,410,1664,0
28/11/2021,04/12/2021,25-29,נקבה,22916,102,0,302,355,1504,0
28/11/2021,04/12/2021,25-29,לא ידוע,526,0,0,7,7,55,0
28/11/2021,04/12/2021,30-34,זכר,15986,53,0,314,329,1540,0
28/11/2021,04/12/2021,30-34,נקבה,23137,141,0,296,269,1628,0
28/11/2021,04/12/2021,30-34,לא ידוע,438,7,0,7,7,38,0
28/11/2021,04/12/2021,35-39,זכר,16016,67,0,297,233,1329,0
28/11/2021,04/12/2021,35-39,לא ידוע,350,7,0,,7,50,0
28/11/2021,04/12/2021,35-39,נקבה,22772,139,0,235,214,1353,0
28/11/2021,04/12/2021,40-44,לא ידוע,332,7,0,,7,27,0
28/11/2021,04/12/2021,40-44,נקבה,23063,116,0,174,190,1028,0
28/11/2021,04/12/2021,40-44,זכר,15754,67,0,227,214,1097,0
28/11/2021,04/12/2021,45-49,לא ידוע,312,7,0,,7,17,0
28/11/2021,04/12/2021,45-49,נקבה,22927,85,0,153,172,891,0
28/11/2021,04/12/2021,45-49,זכר,16169,59,7,179,198,922,0
28/11/2021,04/12/2021,50-54,זכר,13556,31,7,122,146,666,0
28/11/2021,04/12/2021,50-54,נקבה,19840,55,0,135,152,682,0
28/11/2021,04/12/2021,50-54,לא ידוע,353,7,0,,7,24,0
28/11/2021,04/12/2021,55-59,זכר,10592,7,0,92,122,454,0
28/11/2021,04/12/2021,55-59,לא ידוע,295,7,0,,7,7,0
28/11/2021,04/12/2021,55-59,נקבה,15932,22,0,94,122,590,0
28/11/2021,04/12/2021,60-64,לא ידוע,291,7,0,7,7,7,0
28/11/2021,04/12/2021,60-64,זכר,9242,7,0,55,95,350,0
28/11/2021,04/12/2021,60-64,נקבה,13796,25,7,75,107,429,0
28/11/2021,04/12/2021,65-69,נקבה,11044,27,7,52,85,298,0
28/11/2021,04/12/2021,65-69,זכר,7703,17,0,42,80,205,0
28/11/2021,04/12/2021,65-69,לא ידוע,214,0,0,7,7,7,0
28/11/2021,04/12/2021,70-74,לא ידוע,216,0,0,,7,7,0
28/11/2021,04/12/2021,70-74,זכר,6085,7,7,45,47,166,0
28/11/2021,04/12/2021,70-74,נקבה,8318,20,7,38,48,271,0
28/11/2021,04/12/2021,75-79,זכר,3169,7,7,7,27,105,0
28/11/2021,04/12/2021,75-79,נקבה,4266,7,7,34,46,151,0
28/11/2021,04/12/2021,75-79,לא ידוע,107,0,0,,7,7,0
28/11/2021,04/12/2021,80+,זכר,4151,7,0,25,31,155,0
28/11/2021,04/12/2021,80+,נקבה,8217,15,7,65,79,280,0
28/11/2021,04/12/2021,80+,לא ידוע,96,7,0,,,7,0
05/12/2021,11/12/2021,0-19,זכר,116367,1332,0,16718,1195,2668,0
05/12/2021,11/12/2021,0-19,לא ידוע,1171,22,0,136,7,30,0
05/12/2021,11/12/2021,0-19,נקבה,107888,1301,0,15357,1170,2789,0
05/12/2021,11/12/2021,20-24,זכר,17660,47,0,453,546,1771,0
05/12/2021,11/12/2021,20-24,לא ידוע,445,0,0,,7,74,0
05/12/2021,11/12/2021,20-24,נקבה,25609,110,0,381,424,1417,0
05/12/2021,11/12/2021,25-29,זכר,17175,53,0,382,406,1531,0
05/12/2021,11/12/2021,25-29,נקבה,25625,99,7,285,331,1394,0
05/12/2021,11/12/2021,25-29,לא ידוע,415,7,0,7,7,57,0
05/12/2021,11/12/2021,30-34,זכר,17360,71,0,306,305,1369,0
05/12/2021,11/12/2021,30-34,נקבה,24875,188,0,272,269,1473,0
05/12/2021,11/12/2021,30-34,לא ידוע,344,7,0,7,7,46,0
05/12/2021,11/12/2021,35-39,זכר,17352,96,0,254,279,1252,0
05/12/2021,11/12/2021,35-39,לא ידוע,350,7,0,,7,38,0
05/12/2021,11/12/2021,35-39,נקבה,24930,182,0,211,203,1199,0
05/12/2021,11/12/2021,40-44,לא ידוע,313,0,0,7,7,24,0
05/12/2021,11/12/2021,40-44,נקבה,25648,136,0,164,200,878,0
05/12/2021,11/12/2021,40-44,זכר,17346,79,7,203,240,982,0
05/12/2021,11/12/2021,45-49,לא ידוע,270,7,0,7,7,21,0
05/12/2021,11/12/2021,45-49,נקבה,27677,114,0,145,159,743,0
05/12/2021,11/12/2021,45-49,זכר,18810,74,7,186,202,752,0
05/12/2021,11/12/2021,50-54,זכר,16158,47,7,130,192,593,0
05/12/2021,11/12/2021,50-54,נקבה,24045,56,0,121,165,599,0
05/12/2021,11/12/2021,50-54,לא ידוע,336,7,0,,7,18,0
05/12/2021,11/12/2021,55-59,זכר,12475,28,7,88,130,420,0
05/12/2021,11/12/2021,55-59,לא ידוע,264,0,0,7,7,7,0
05/12/2021,11/12/2021,55-59,נקבה,18582,43,0,83,118,477,0
05/12/2021,11/12/2021,60-64,לא ידוע,246,7,0,,7,7,0
05/12/2021,11/12/2021,60-64,זכר,10455,22,7,54,91,259,0
05/12/2021,11/12/2021,60-64,נקבה,15649,43,7,82,98,350,0
05/12/2021,11/12/2021,65-69,נקבה,11968,28,0,51,71,304,0
05/12/2021,11/12/2021,65-69,זכר,8455,17,7,46,57,194,0
05/12/2021,11/12/2021,65-69,לא ידוע,208,7,0,,,7,0
05/12/2021,11/12/2021,70-74,לא ידוע,211,0,0,,7,7,0
05/12/2021,11/12/2021,70-74,זכר,6419,7,0,23,46,164,0
05/12/2021,11/12/2021,70-74,נקבה,9063,15,0,31,65,265,0
05/12/2021,11/12/2021,75-79,זכר,3461,7,7,20,28,79,0
05/12/2021,11/12/2021,75-79,נקבה,4873,7,0,33,44,126,0
05/12/2021,11/12/2021,75-79,לא ידוע,104,0,0,,7,7,0
05/12/2021,11/12/2021,80+,זכר,5138,7,7,24,30,100,0
05/12/2021,11/12/2021,80+,נקבה,11059,7,7,42,80,237,0
05/12/2021,11/12/2021,80+,לא ידוע,105,0,0,,,,0
12/12/2021,18/12/2021,0-19,זכר,117263,1123,0,20550,3090,4672,0
12/12/2021,18/12/2021,0-19,לא ידוע,1539,26,0,476,7,45,0
12/12/2021,18/12/2021,0-19,נקבה,109555,1437,0,18646,2717,4412,0
12/12/2021,18/12/2021,20-24,זכר,20004,124,0,469,491,1870,0
12/12/2021,18/12/2021,20-24,לא ידוע,498,7,0,7,7,73,0
12/12/2021,18/12/2021,20-24,נקבה,27550,183,0,427,371,1551,0
12/12/2021,18/12/2021,25-29,זכר,18905,93,0,428,406,1700,0
12/12/2021,18/12/2021,25-29,נקבה,26871,158,0,382,348,1617,0
12/12/2021,18/12/2021,25-29,לא ידוע,429,7,0,7,7,47,0
12/12/2021,18/12/2021,30-34,זכר,19578,119,0,346,382,1627,0
12/12/2021,18/12/2021,30-34,נקבה,26633,203,0,312,289,1659,0
12/12/2021,18/12/2021,30-34,לא ידוע,410,7,0,7,7,28,0
12/12/2021,18/12/2021,35-39,זכר,19198,151,0,280,279,1369,0
12/12/2021,18/12/2021,35-39,לא ידוע,410,7,0,,7,28,0
12/12/2021,18/12/2021,35-39,נקבה,25869,184,0,297,266,1445,0
12/12/2021,18/12/2021,40-44,לא ידוע,421,7,0,7,7,25,0
12/12/2021,18/12/2021,40-44,נקבה,25266,183,7,198,251,1073,0
12/12/2021,18/12/2021,40-44,זכר,18072,132,7,238,257,1154,0
12/12/2021,18/12/2021,45-49,לא ידוע,394,7,0,7,,7,0
12/12/2021,18/12/2021,45-49,נקבה,24405,121,0,198,192,926,0
12/12/2021,18/12/2021,45-49,זכר,17793,92,0,196,203,989,0
12/12/2021,18/12/2021,50-54,זכר,14689,68,7,139,170,664,0
12/12/2021,18/12/2021,50-54,נקבה,20940,86,0,167,167,721,0
12/12/2021,18/12/2021,50-54,לא ידוע,316,0,0,,7,17,0
12/12/2021,18/12/2021,55-59,זכר,11725,56,0,85,136,522,0
12/12/2021,18/12/2021,55-59,לא ידוע,288,0,0,,7,7,0
12/12/2021,18/12/2021,55-59,נקבה,16746,55,0,93,126,600,0
12/12/2021,18/12/2021,60-64,לא ידוע,228,7,0,,7,7,0
12/12/2021,18/12/2021,60-64,זכר,9946,45,0,67,100,374,0
12/12/2021,18/12/2021,60-64,נקבה,15248,30,0,85,112,416,0
12/12/2021,18/12/2021,65-69,נקבה,11985,37,0,66,102,339,0
12/12/2021,18/12/2021,65-69,זכר,8616,37,7,47,84,267,0
12/12/2021,18/12/2021,65-69,לא ידוע,182,7,0,,7,7,0
12/12/2021,18/12/2021,70-74,לא ידוע,182,0,0,7,,7,0
12/12/2021,18/12/2021,70-74,זכר,6866,20,7,41,68,194,0
12/12/2021,18/12/2021,70-74,נקבה,9154,31,7,42,80,289,0
